642,0,"('christopher hooper-lane', 100)"
643,0,"('liisa k salmi', 100)"
644,0,"('ann m farrell', 100)"
645,0,"('rae jesano', 100)"
646,0,"('carolyn c willard', 100)"
647,0,"('kurt i munson', 100)"
648,0,"('nancy h tannery', 100)"
649,0,"('marcia k henry', 100)"
650,0,"('nicola j cecchino', 100)"
651,0,"('alison turner', 100)"
652,0,"('anne m linton', 100)"
653,0,"('claire j twose', 95)"
654,0,"('debra s ketchell', 100)"
655,0,"('helen g mayo', 100)"
656,0,"('julia k kochi', 100)"
657,0,"('leilani a st anna', 100)"
658,0,"('steven hunt', 100)"
659,0,"('wendy g wu', 95)"
660,0,"('mark e funk', 100)"
661,0,"('patricia l thibodeau', 100)"
662,0,"('d elizabeth irish', 95)"
663,0,"('jo-ann benedetti', 100)"
664,0,"('janet g schnall', 100)"
665,0,"('tamara m rader', 95)"
666,0,"('katherine l schilling', 95)"
667,0,"('nancy j allee', 100)"
668,0,"('michael a flannery', 95)"
669,0,"('stephen j greenberg', 95)"
670,0,"('patricia e gallagher', 95)"
671,0,"('lucretia w mcclure', 100)"
672,0,"('robert t neumeyer', 100)"
673,0,"('catherine mary boss', 91)"
674,0,"('michelle m arbuckle', 100)"
675,0,"('elizabeth m smigielski', 100)"
676,0,"('jametoria l burton', 100)"
677,0,"('mary lou klem', 92)"
678,0,"('denise h britigan', 100)"
679,0,"('susan lessick', 100)"
680,0,"('christie c silbajoris', 100)"
681,0,"('james marcetich', 100)"
682,0,"('janet heekin', 100)"
683,0,"('hope barton', 100)"
684,0,"('carol cavanaugh', 100)"
685,0,"('helena vonville', 100)"
686,0,"('peggy tahir', 100)"
687,0,"('vivian auld', 100)"
688,0,"('jessamyn west', 100)"
689,0,"('douglas j joubert', 100)"
690,0,"('nancy h tannery', 100)"
691,0,"('frank mason', 100)"
692,0,"('michelynn mcknight', 100)"
693,0,"('judith schaeffer young', 100)"
694,0,"('john dietrichs', 100)"
695,0,"('susan a byars', 100)"
696,0,"('susan a byars', 100)"
697,0,"('nancy boucot cummings', 100)"
698,0,"('barbara sattler', 100)"
699,0,"('shari c clifton', 95)"
700,0,"('gale a dutcher', 95)"
701,0,"('david osterbur', 100)"
702,0,"('mark minie', 100)"
703,0,"('ansuman chattopadhyay', 100)"
704,0,"('deborah a l silverman', 95)"
705,0,"('mary a mckeon blanchard', 100)"
706,0,"('judith l rieke', 95)"
707,0,"('linda phillips', 100)"
708,0,"('robert t mackes', 95)"
709,0,"('elaine wells', 100)"
710,0,"('lenny rhine', 100)"
711,0,"('velta poznaka', 100)"
712,0,"('glendine smith', 100)"
713,0,"('michael dowling', 100)"
714,0,"('julie mcgowan', 100)"
715,0,"('charles p friedman', 95)"
716,0,"('lynn waymon', 100)"
717,0,"('elizabeth wood', 100)"
718,0,"('claudia lascar', 100)"
719,0,"('alice i weber', 95)"
720,0,"('pamela j sherwill-navarro', 100)"
721,0,"('rebecca n jerome', 95)"
722,0,"('steven l maccall', 100)"
723,0,"('logan ludwig', 100)"
724,0,"('william nelson', 100)"
725,0,"('rea devakos', 100)"
726,0,"('mary e piorun', 100)"
727,0,"('brenda l seago', 95)"
728,0,"('diane boehr', 100)"
729,0,"('julie a schneider', 100)"
730,0,"('mary e ryan', 91)"
731,0,"('peggy tahir', 100)"
732,0,"('nicola j cecchino', 100)"
733,0,"('kui chun su', 100)"
734,0,"('t elizabeth workman', 100)"
735,0,"('eileen h stanley', 95)"
736,0,"('linda hogan', 100)"
737,0,"('laurie l thompson', 100)"
738,0,"('joan b schlimgen', 100)"
